poll_interval_id,poll_date,next_poll_date,afd_support_t,mean_populism_score,mean_populism_sum,mean_gal_tan_score,mean_P1_people,mean_P2_anti_elite,mean_P3_outgroup,mean_G1_environment,mean_G2_migration,mean_G3_society,mean_G4_civil_rights,mean_G5_cosmopolitanism,n_speeches_environment,n_speeches_migration,n_speeches_society,n_speeches_civil_rights,n_speeches_cosmopolitanism,n_speeches,n_speeches_with_gal_tan,mean_word_count,share_environment_of_mainstream_speeches,share_migration_of_mainstream_speeches,share_society_of_mainstream_speeches,share_civil_rights_of_mainstream_speeches,share_cosmopolitanism_of_mainstream_speeches,unit,wahlperiode,poll_year,poll_month,interval_length_days,wahlperiode_cat,afd_mean_populism_score,afd_mean_populism_sum,afd_mean_gal_tan_score,afd_mean_P1_people,afd_mean_P2_anti_elite,afd_mean_P3_outgroup,afd_mean_G1_environment,afd_mean_G2_migration,afd_mean_G3_society,afd_mean_G4_civil_rights,afd_mean_G5_cosmopolitanism,afd_n_speeches,afd_n_speeches_with_gal_tan,afd_n_speeches_environment,afd_n_speeches_migration,afd_n_speeches_society,afd_n_speeches_civil_rights,afd_n_speeches_cosmopolitanism,afd_share_environment_of_party_speeches,afd_share_migration_of_party_speeches,afd_share_society_of_party_speeches,afd_share_civil_rights_of_party_speeches,afd_share_cosmopolitanism_of_party_speeches,populism_distance_to_afd,populism_sum_distance_to_afd,gal_tan_distance_to_afd,P1_people_distance_to_afd,P2_anti_elite_distance_to_afd,P3_outgroup_distance_to_afd,G1_environment_distance_to_afd,G2_migration_distance_to_afd,G3_society_distance_to_afd,G4_civil_rights_distance_to_afd,G5_cosmopolitanism_distance_to_afd
104,2022-01-21,2022-02-03,12,0.18787878787878787,0.5636363636363636,2.3189655172413794,0.19393939393939394,0.34545454545454546,0.024242424242424242,2.576923076923077,2.857142857142857,1.8,2.635135135135135,1.289855072463768,52,7,5,74,69,165,145,591.5151515151515,0.3151515151515151,0.04242424242424243,0.030303030303030304,0.4484848484848485,0.41818181818181815,mainstream_all,20,2022,1,13,WP20,0.855072463768116,2.5652173913043477,7.238095238095238,0.9130434782608695,1.4782608695652173,0.17391304347826086,7.571428571428571,7.5,7.0,6.8,6.909090909090909,23,21,7,2,1,10,11,0.30434782608695654,0.08695652173913043,0.043478260869565216,0.43478260869565216,0.4782608695652174,0.6671936758893281,2.001581027667984,4.919129720853858,0.7191040843214755,1.1328063241106718,0.14967061923583663,4.9945054945054945,4.642857142857142,5.2,4.164864864864865,5.619235836627141
105,2022-02-03,2022-02-18,12,0.21323529411764705,0.6397058823529411,1.6957186544342508,0.18382352941176472,0.39705882352941174,0.058823529411764705,1.46875,1.6818181818181819,0.4782608695652174,2.1636363636363636,1.125,32,22,23,55,64,136,109,575.2058823529412,0.23529411764705882,0.16176470588235295,0.16911764705882354,0.40441176470588236,0.47058823529411764,mainstream_all,20,2022,2,15,WP20,0.8730158730158729,2.619047619047619,7.694444444444445,0.7619047619047619,1.1904761904761905,0.6666666666666666,9.0,7.333333333333333,8.285714285714286,7.625,7.615384615384615,21,18,3,9,7,8,13,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.38095238095238093,0.6190476190476191,0.6597805788982258,1.979341736694678,5.998725790010194,0.5780812324929971,0.7934173669467788,0.6078431372549019,7.53125,5.651515151515151,7.807453416149069,5.461363636363636,6.490384615384615
106,2022-02-18,2022-03-03,12,0.24344569288389512,0.7303370786516854,1.911111111111111,0.20224719101123595,0.48314606741573035,0.0449438202247191,2.388888888888889,2.625,0.0,1.5217391304347827,1.3518518518518519,36,16,3,23,54,89,78,631.8426966292135,0.4044943820224719,0.1797752808988764,0.033707865168539325,0.25842696629213485,0.6067415730337079,mainstream_all,20,2022,2,13,WP20,0.8125,2.4375,7.094444444444445,0.8125,1.375,0.25,9.0,6.666666666666667,10.0,6.0,6.538461538461538,16,15,7,3,1,8,13,0.4375,0.1875,0.0625,0.5,0.8125,0.5690543071161049,1.7071629213483146,5.183333333333334,0.610252808988764,0.8918539325842696,0.2050561797752809,6.611111111111111,4.041666666666667,10.0,4.478260869565217,5.186609686609686
107,2022-03-03,2022-03-18,11,0.26702508960573473,0.8010752688172043,1.8563596491228072,0.22043010752688172,0.489247311827957,0.0913978494623656,2.0408163265306123,2.423076923076923,1.2,2.0481927710843375,1.2467532467532467,49,26,15,83,77,186,152,612.1182795698925,0.26344086021505375,0.13978494623655913,0.08064516129032258,0.44623655913978494,0.41397849462365593,mainstream_all,20,2022,3,15,WP20,0.92,2.76,6.413043478260869,1.0,1.44,0.32,8.571428571428571,8.5,6.0,5.642857142857143,6.357142857142857,25,23,7,4,3,14,14,0.28,0.16,0.12,0.56,0.56,0.6529749103942653,1.9589247311827955,4.556683829138062,0.7795698924731183,0.950752688172043,0.2286021505376344,6.530612244897959,6.076923076923077,4.8,3.5946643717728057,5.1103896103896105
108,2022-03-18,2022-04-07,11,0.18642611683848795,0.5592783505154639,1.7189467969598264,0.17010309278350516,0.3582474226804124,0.030927835051546393,2.19205298013245,1.6119402985074627,0.6190476190476191,1.5862068965517242,1.1724137931034482,151,67,42,87,203,388,307,660.7783505154639,0.38917525773195877,0.17268041237113402,0.10824742268041238,0.22422680412371135,0.5231958762886598,mainstream_all,20,2022,3,20,WP20,0.8045977011494252,2.413793103448276,6.736000000000001,0.7413793103448276,1.4137931034482758,0.25862068965517243,7.866666666666666,8.142857142857142,8.3,6.578947368421052,6.628571428571429,58,50,30,7,10,19,35,0.5172413793103449,0.1206896551724138,0.1724137931034483,0.3275862068965517,0.603448275862069,0.6181715843109372,1.8545147529328119,5.017053203040174,0.5712762175613224,1.0555456807678634,0.22769285460362604,5.674613686534216,6.5309168443496795,7.680952380952382,4.992740471869328,5.456157635467981
109,2022-04-07,2022-04-14,11,0.19865319865319864,0.5959595959595959,1.8510752688172045,0.20202020202020202,0.3484848484848485,0.045454545454545456,2.3333333333333335,1.7,0.6190476190476191,2.2028985507246377,1.2625,45,40,21,69,80,198,155,586.0252525252525,0.22727272727272727,0.20202020202020202,0.10606060606060606,0.3484848484848485,0.40404040404040403,mainstream_all,20,2022,4,7,WP20,0.7701149425287356,2.310344827586207,7.246212121212121,0.7586206896551724,1.3448275862068966,0.20689655172413793,8.333333333333334,7.5,8.666666666666666,6.75,7.454545454545454,29,22,6,6,3,12,11,0.20689655172413793,0.20689655172413793,0.10344827586206896,0.41379310344827586,0.3793103448275862,0.5714617438755369,1.7143852316266108,5.395136852394916,0.5566004876349704,0.9963427377220481,0.1614420062695925,6.0,5.8,8.047619047619047,4.547101449275362,6.192045454545454
110,2022-04-14,2022-04-28,11,0.21666666666666665,0.65,1.1091954022988504,0.125,0.425,0.1,0.2727272727272727,8.0,1.7,1.0714285714285714,1.0625,11,2,10,14,16,40,29,594.9,0.275,0.05,0.25,0.35,0.4,mainstream_all,20,2022,4,14,WP20,0.8,2.4,7.083333333333333,0.8,1.4,0.2,10.0,,10.0,4.333333333333333,8.0,5,4,1,0,1,3,3,0.2,0.0,0.2,0.6,0.6,0.5833333333333334,1.75,5.974137931034482,0.675,0.9749999999999999,0.1,9.727272727272727,,8.3,3.261904761904762,6.9375
111,2022-04-28,2022-05-13,11,0.22785829307568436,0.6835748792270532,1.8013661202185791,0.21497584541062803,0.4106280193236715,0.057971014492753624,2.3893805309734515,2.1964285714285716,0.6410256410256411,1.7543859649122806,1.6285714285714286,113,56,39,114,175,414,305,601.3743961352657,0.27294685990338163,0.13526570048309178,0.09420289855072464,0.2753623188405797,0.4227053140096618,mainstream_all,20,2022,4,15,WP20,0.7650273224043715,2.2950819672131146,6.202614379084967,0.7540983606557377,1.3278688524590163,0.21311475409836064,7.714285714285714,8.125,7.166666666666667,5.2,6.34375,61,51,21,8,6,20,32,0.3442622950819672,0.13114754098360656,0.09836065573770492,0.32786885245901637,0.5245901639344263,0.5371690293286872,1.6115070879860616,4.401248258866388,0.5391225152451096,0.9172408331353448,0.155143739605607,5.3249051833122625,5.928571428571429,6.5256410256410255,3.4456140350877194,4.715178571428572
112,2022-05-13,2022-06-02,11,0.21285140562248994,0.6385542168674698,1.9679401993355483,0.18795180722891566,0.42168674698795183,0.02891566265060241,2.2721518987341773,1.5483870967741935,0.7428571428571429,1.9775280898876404,1.3821656050955413,158,31,35,89,157,415,301,631.7590361445783,0.38072289156626504,0.0746987951807229,0.08433734939759036,0.21445783132530122,0.3783132530120482,mainstream_all,20,2022,5,20,WP20,0.8531073446327683,2.559322033898305,7.1342767295597485,0.864406779661017,1.4406779661016949,0.2542372881355932,8.161290322580646,7.615384615384615,8.285714285714286,5.857142857142857,7.170731707317073,59,53,31,13,7,21,41,0.5254237288135594,0.22033898305084745,0.11864406779661017,0.3559322033898305,0.6949152542372882,0.6402559390102783,1.920767817030835,5.1663365302242,0.6764549724321013,1.018991219113743,0.2253216254849908,5.889138423846468,6.066997518610421,7.542857142857144,3.8796147672552164,5.788566102221532
113,2022-06-02,2022-06-24,11,0.1881014873140857,0.5643044619422573,1.9229428172942817,0.1994750656167979,0.34908136482939633,0.015748031496062992,2.3916666666666666,2.026315789473684,0.5625,2.0684931506849313,1.5032258064516129,120,38,16,73,155,381,239,617.3333333333334,0.31496062992125984,0.09973753280839895,0.04199475065616798,0.19160104986876642,0.4068241469816273,mainstream_all,20,2022,6,22,WP20,0.896969696969697,2.690909090909091,6.829787234042553,0.9090909090909091,1.490909090909091,0.2909090909090909,8.0,8.555555555555555,8.0,5.526315789473684,6.7,55,47,22,9,5,19,40,0.4,0.16363636363636364,0.09090909090909091,0.34545454545454546,0.7272727272727273,0.7088682096556113,2.1266046289668337,4.906844416748271,0.7096158434741111,1.1418277260796947,0.27516105941302793,5.608333333333333,6.529239766081871,7.4375,3.4578226387887527,5.1967741935483875
114,2022-06-24,2022-07-07,12,0.2059620596205962,0.6178861788617886,1.803030303030303,0.17073170731707318,0.43902439024390244,0.008130081300813009,2.0303030303030303,2.5,1.6538461538461537,1.9019607843137254,1.625,33,6,26,51,32,123,99,599.2764227642276,0.2682926829268293,0.04878048780487805,0.21138211382113822,0.4146341463414634,0.2601626016260163,mainstream_all,20,2022,6,13,WP20,0.6333333333333333,1.9,6.777777777777778,0.75,0.95,0.2,9.0,6.0,9.25,6.083333333333333,7.0,20,18,5,2,8,12,8,0.25,0.1,0.4,0.6,0.4,0.4273712737127371,1.2821138211382113,4.974747474747475,0.5792682926829268,0.5109756097560976,0.19186991869918701,6.96969696969697,3.5,7.596153846153847,4.181372549019608,5.375
115,2022-07-07,2022-07-22,11,0.208,0.624,1.8244047619047619,0.168,0.428,0.028,2.049382716049383,3.0625,1.0769230769230769,1.9189189189189189,1.6170212765957446,81,16,13,37,94,250,168,561.0,0.324,0.064,0.052,0.148,0.376,mainstream_all,20,2022,7,15,WP20,0.8468468468468469,2.5405405405405403,7.0055555555555555,0.8648648648648649,1.4054054054054055,0.2702702702702703,8.846153846153847,7.4,6.75,5.454545454545454,7.190476190476191,37,30,13,5,4,11,21,0.35135135135135137,0.13513513513513514,0.10810810810810811,0.2972972972972973,0.5675675675675675,0.6388468468468469,1.9165405405405402,5.181150793650794,0.6968648648648649,0.9774054054054055,0.2422702702702703,6.796771130104464,4.3375,5.673076923076923,3.5356265356265353,5.573454913880446
116,2022-07-22,2022-08-04,12,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,mainstream_all,,2022,7,13,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
117,2022-08-04,2022-08-19,13,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,mainstream_all,,2022,8,15,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
118,2022-08-19,2022-09-01,12,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,mainstream_all,,2022,8,13,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
119,2022-09-01,2022-09-16,13,0.2328767123287671,0.6986301369863014,2.3714285714285714,0.2089041095890411,0.4691780821917808,0.02054794520547945,2.7837837837837838,3.0,1.1578947368421053,2.2096774193548385,1.8035714285714286,111,18,19,62,112,292,210,684.6541095890411,0.3801369863013699,0.06164383561643835,0.06506849315068493,0.21232876712328766,0.3835616438356164,mainstream_all,20,2022,9,15,WP20,0.9787234042553191,2.9361702127659575,7.483333333333333,1.0425531914893618,1.6170212765957446,0.2765957446808511,8.36,8.2,8.375,6.214285714285714,7.384615384615385,47,38,25,10,8,14,26,0.5319148936170213,0.2127659574468085,0.1702127659574468,0.2978723404255319,0.5531914893617021,0.7458466919265521,2.237540075779656,5.111904761904762,0.8336490819003206,1.1478431944039638,0.2560477994753716,5.576216216216215,5.199999999999999,7.217105263157895,4.0046082949308754,5.581043956043956
120,2022-09-16,2022-10-06,14,0.27289719626168224,0.8186915887850468,2.134271671134942,0.22990654205607478,0.5607476635514018,0.028037383177570093,2.6363636363636362,2.6206896551724137,0.8648648648648649,1.5576923076923077,1.5970149253731343,209,29,37,104,201,535,373,600.4953271028037,0.39065420560747666,0.05420560747663551,0.0691588785046729,0.19439252336448598,0.37570093457943926,mainstream_all,20,2022,9,20,WP20,0.9529914529914529,2.858974358974359,7.405952380952381,0.9743589743589743,1.5897435897435896,0.2948717948717949,8.775,8.0,7.818181818181818,5.285714285714286,7.730769230769231,78,70,40,12,11,28,52,0.5128205128205128,0.15384615384615385,0.14102564102564102,0.358974358974359,0.6666666666666666,0.6800942567297708,2.0402827701893123,5.2716807098174385,0.7444524323028996,1.028995926192188,0.2668344116942248,6.138636363636364,5.379310344827586,6.953316953316953,3.728021978021978,6.133754305396097
121,2022-10-06,2022-10-14,15,0.3316062176165803,0.9948186528497409,2.0607235142118863,0.35233160621761656,0.5803108808290155,0.06217616580310881,2.7058823529411766,3.272727272727273,0.4166666666666667,1.510204081632653,1.8055555555555556,51,33,12,49,72,193,129,580.7875647668394,0.26424870466321243,0.17098445595854922,0.06217616580310881,0.2538860103626943,0.37305699481865284,mainstream_all,20,2022,10,8,WP20,1.1111111111111112,3.3333333333333335,7.714285714285714,1.2916666666666667,1.625,0.4166666666666667,8.666666666666666,8.571428571428571,6.5,6.818181818181818,7.866666666666666,24,21,9,7,4,11,15,0.375,0.2916666666666667,0.16666666666666666,0.4583333333333333,0.625,0.7795048934945308,2.3385146804835926,5.653562200073829,0.9393350604490502,1.0446891191709846,0.3544905008635579,5.9607843137254894,5.298701298701298,6.083333333333333,5.307977736549166,6.061111111111111
122,2022-10-14,2022-11-03,15,0.27076923076923076,0.8123076923076923,2.003888888888889,0.20923076923076922,0.5384615384615384,0.06461538461538462,2.314814814814815,2.7777777777777777,0.9333333333333333,1.86,1.7762237762237763,108,45,15,50,143,325,210,598.0676923076923,0.3323076923076923,0.13846153846153847,0.046153846153846156,0.15384615384615385,0.44,mainstream_all,20,2022,10,20,WP20,1.0,3.0,7.594736842105264,1.0,1.6,0.4,8.130434782608695,7.923076923076923,8.4,6.733333333333333,7.866666666666666,45,38,23,13,5,15,30,0.5111111111111111,0.28888888888888886,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.7292307692307692,2.187692307692308,5.590847953216375,0.7907692307692308,1.0615384615384618,0.3353846153846154,5.8156199677938805,5.145299145299146,7.466666666666667,4.873333333333333,6.0904428904428904
123,2022-11-03,2022-11-11,14,0.22821576763485477,0.6846473029045643,1.9322916666666667,0.1950207468879668,0.4605809128630705,0.029045643153526972,2.859154929577465,2.642857142857143,0.6521739130434783,1.5185185185185186,1.434782608695652,71,14,23,81,69,241,160,557.2697095435684,0.2946058091286307,0.058091286307053944,0.0954356846473029,0.3360995850622407,0.2863070539419087,mainstream_all,20,2022,11,8,WP20,0.9814814814814815,2.9444444444444446,7.272988505747126,0.9166666666666666,1.4722222222222223,0.5555555555555556,8.75,8.875,8.0,6.071428571428571,7.043478260869565,36,29,12,8,7,14,23,0.3333333333333333,0.2222222222222222,0.19444444444444445,0.3888888888888889,0.6388888888888888,0.7532657138466268,2.25979714153988,5.340696839080459,0.7216459197786999,1.0116413093591519,0.5265099124020286,5.890845070422535,6.232142857142858,7.3478260869565215,4.552910052910052,5.608695652173913
124,2022-11-11,2022-12-01,14,0.25183374083129584,0.7555012224938875,1.908305462653289,0.2273838630806846,0.4963325183374083,0.03178484107579462,2.230769230769231,2.473684210526316,0.782608695652174,1.7333333333333334,1.5284090909090908,169,38,46,75,176,409,299,650.8899755501222,0.4132029339853301,0.09290953545232274,0.11246943765281174,0.18337408312958436,0.43031784841075793,mainstream_all,20,2022,11,20,WP20,1.0793650793650793,3.238095238095238,7.949999999999999,1.0952380952380953,1.6984126984126984,0.4444444444444444,8.375,9.0,8.076923076923077,7.75,7.675,63,52,32,13,13,20,40,0.5079365079365079,0.20634920634920634,0.20634920634920634,0.31746031746031744,0.6349206349206349,0.8275313385337835,2.4825940156013506,6.041694537346711,0.8678542321574108,1.20208018007529,0.4126596033686498,6.144230769230769,6.526315789473684,7.294314381270903,6.016666666666667,6.146590909090909
125,2022-12-01,2022-12-09,15,0.24555160142348753,0.7366548042704626,2.199915824915825,0.2277580071174377,0.47330960854092524,0.03558718861209965,2.349514563106796,3.3142857142857145,1.3666666666666667,2.208955223880597,1.8571428571428572,103,35,30,67,91,281,198,561.0106761565836,0.3665480427046263,0.12455516014234876,0.10676156583629894,0.23843416370106763,0.3238434163701068,mainstream_all,20,2022,12,8,WP20,1.0166666666666666,3.05,7.434343434343434,1.1,1.5,0.45,8.785714285714286,9.125,7.857142857142857,5.916666666666667,8.0,40,33,14,8,7,12,18,0.35,0.2,0.175,0.3,0.45,0.7711150652431791,2.3133451957295375,5.234427609427609,0.8722419928825624,1.0266903914590748,0.41441281138790037,6.4361997226074905,5.810714285714285,6.4904761904761905,3.70771144278607,6.142857142857142
126,2022-12-09,2023-01-05,15,0.27215980024968783,0.8164794007490637,1.7828828828828829,0.16853932584269662,0.5205992509363296,0.12734082397003746,1.922077922077922,2.6285714285714286,1.15,1.794871794871795,1.5545454545454545,77,35,20,78,110,267,185,582.8389513108614,0.2883895131086142,0.13108614232209737,0.0749063670411985,0.29213483146067415,0.41198501872659177,mainstream_all,20,2022,12,27,WP20,0.9696969696969697,2.909090909090909,7.089080459770115,0.9696969696969697,1.5454545454545454,0.3939393939393939,7.6,8.0,7.2,6.533333333333333,7.454545454545454,33,29,15,9,5,15,22,0.45454545454545453,0.2727272727272727,0.15151515151515152,0.45454545454545453,0.6666666666666666,0.6975371694472818,2.0926115083418457,5.306197576887232,0.8011576438542731,1.0248552945182157,0.2665985699693565,5.677922077922077,5.371428571428572,6.050000000000001,4.7384615384615385,5.8999999999999995
127,2023-01-05,2023-01-19,15,0.41666666666666663,1.25,2.8567708333333335,0.36363636363636365,0.6590909090909091,0.22727272727272727,2.6666666666666665,2.857142857142857,1.4444444444444444,3.8181818181818183,2.4210526315789473,18,14,9,11,19,44,32,592.2727272727273,0.4090909090909091,0.3181818181818182,0.20454545454545456,0.25,0.4318181818181818,mainstream_all,20,2023,1,14,WP20,1.1333333333333333,3.4,8.4,1.2,1.6,0.6,9.0,9.0,8.333333333333334,7.5,8.5,5,5,2,2,3,2,4,0.4,0.4,0.6,0.4,0.8,0.7166666666666667,2.15,5.543229166666666,0.8363636363636363,0.940909090909091,0.3727272727272727,6.333333333333334,6.142857142857142,6.888888888888889,3.6818181818181817,6.078947368421053
128,2023-01-19,2023-02-02,14,0.20394173093401885,0.6118251928020566,1.7027186761229316,0.15424164524421594,0.41131105398457585,0.04627249357326478,2.3162393162393164,2.207547169811321,0.6976744186046512,1.40625,1.384180790960452,117,53,43,96,177,389,282,595.0616966580977,0.30077120822622105,0.13624678663239073,0.11053984575835475,0.2467866323907455,0.455012853470437,mainstream_all,20,2023,1,14,WP20,0.9583333333333333,2.875,6.665909090909091,0.9464285714285714,1.4821428571428572,0.44642857142857145,7.842105263157895,8.533333333333333,7.846153846153846,5.625,7.0588235294117645,56,44,19,15,13,16,34,0.3392857142857143,0.26785714285714285,0.23214285714285715,0.2857142857142857,0.6071428571428571,0.7543916023993145,2.2631748071979434,4.963190414786159,0.7921869261843555,1.0708318031582813,0.40015607785530666,5.525865946918579,6.325786163522013,7.148479427549194,4.21875,5.674642738451313
129,2023-02-02,2023-02-17,15,0.24380165289256198,0.731404958677686,1.914258188824663,0.21487603305785125,0.4669421487603306,0.049586776859504134,1.925531914893617,3.4,1.2,1.775,1.5777777777777777,94,30,10,40,90,242,173,617.9380165289256,0.3884297520661157,0.12396694214876033,0.04132231404958678,0.1652892561983471,0.371900826446281,mainstream_all,20,2023,2,15,WP20,0.8529411764705882,2.5588235294117645,7.061904761904763,0.7647058823529411,1.3529411764705883,0.4411764705882353,8.076923076923077,9.125,8.0,6.1,7.380952380952381,34,28,13,8,3,10,21,0.38235294117647056,0.23529411764705882,0.08823529411764706,0.29411764705882354,0.6176470588235294,0.6091395235780263,1.8274185707340784,5.1476465730801,0.5498298492950899,0.8859990277102577,0.39158969372873115,6.1513911620294595,5.725,6.8,4.324999999999999,5.803174603174604
130,2023-02-17,2023-03-02,15,0.43243243243243246,1.2972972972972974,1.5527777777777778,0.2972972972972973,0.8378378378378378,0.16216216216216217,2.3333333333333335,2.8,0.6666666666666666,1.2857142857142858,1.2857142857142858,9,5,3,14,28,37,30,601.027027027027,0.24324324324324326,0.13513513513513514,0.08108108108108109,0.3783783783783784,0.7567567567567568,mainstream_all,20,2023,2,13,WP20,1.25,3.75,7.625,0.75,1.75,1.25,,8.0,,7.5,7.75,4,4,0,3,0,2,4,0.0,0.75,0.0,0.5,1.0,0.8175675675675675,2.4527027027027026,6.072222222222222,0.4527027027027027,0.9121621621621622,1.0878378378378377,,5.2,,6.214285714285714,6.464285714285714
131,2023-03-02,2023-03-17,14,0.2839506172839506,0.8518518518518519,2.0458490566037737,0.23015873015873015,0.5026455026455027,0.11904761904761904,2.424778761061947,2.9696969696969697,0.8837209302325582,1.9651162790697674,1.9935483870967743,113,66,43,86,155,378,265,606.7460317460317,0.29894179894179895,0.1746031746031746,0.11375661375661375,0.2275132275132275,0.41005291005291006,mainstream_all,20,2023,3,15,WP20,1.0,3.0,7.200833333333334,1.0588235294117647,1.5098039215686274,0.43137254901960786,8.0,8.692307692307692,8.454545454545455,6.9411764705882355,7.580645161290323,51,40,16,13,11,17,31,0.3137254901960784,0.2549019607843137,0.21568627450980393,0.3333333333333333,0.6078431372549019,0.7160493827160495,2.148148148148148,5.15498427672956,0.8286647992530346,1.0071584189231246,0.3123249299719888,5.575221238938052,5.722610722610722,7.570824524312897,4.976060191518468,5.587096774193549
132,2023-03-17,2023-04-06,15,0.25483503981797495,0.764505119453925,2.1262203626220364,0.22184300341296928,0.4880546075085324,0.05460750853242321,2.5903614457831323,3.2962962962962963,0.8620689655172413,1.6941176470588235,1.7748344370860927,83,54,29,85,151,293,239,618.3890784982935,0.2832764505119454,0.18430034129692832,0.09897610921501707,0.2901023890784983,0.515358361774744,mainstream_all,20,2023,3,20,WP20,0.9583333333333334,2.875,7.301801801801802,0.975,1.4,0.5,8.583333333333334,9.0,7.714285714285714,7.0,7.586206896551724,40,37,12,9,7,19,29,0.3,0.225,0.175,0.475,0.725,0.7034982935153584,2.1104948805460753,5.175581439179766,0.7531569965870307,0.9119453924914676,0.4453924914675768,5.992971887550201,5.703703703703704,6.852216748768473,5.305882352941176,5.811372459465631
133,2023-04-06,2023-04-14,15,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,mainstream_all,,2023,4,8,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
134,2023-04-14,2023-05-04,15,0.23492723492723494,0.7047817047817048,2.229946524064171,0.19334719334719336,0.46153846153846156,0.0498960498960499,2.569377990430622,3.101449275362319,1.0,1.9739130434782608,2.2048192771084336,209,69,31,115,166,481,374,584.7920997920997,0.43451143451143454,0.14345114345114346,0.06444906444906445,0.2390852390852391,0.34511434511434513,mainstream_all,20,2023,4,20,WP20,1.0505050505050504,3.1515151515151514,7.277966101694915,1.0606060606060606,1.5757575757575757,0.5151515151515151,8.366666666666667,9.052631578947368,7.7272727272727275,6.115384615384615,7.372093023255814,66,59,30,19,11,26,43,0.45454545454545453,0.2878787878787879,0.16666666666666666,0.3939393939393939,0.6515151515151515,0.8155778155778155,2.4467334467334467,5.048019577630743,0.8672588672588672,1.114219114219114,0.46525546525546524,5.797288676236045,5.95118230358505,6.7272727272727275,4.141471571906354,5.16727374614738
135,2023-05-04,2023-05-12,16,0.27956989247311825,0.8387096774193549,2.296171171171171,0.22043010752688172,0.5161290322580645,0.10215053763440861,2.242857142857143,3.8484848484848486,0.7272727272727273,2.140625,2.2025316455696204,70,33,11,64,79,186,148,584.4731182795699,0.3763440860215054,0.1774193548387097,0.05913978494623656,0.34408602150537637,0.42473118279569894,mainstream_all,20,2023,5,8,WP20,1.0,3.0,7.726811594202899,1.0740740740740742,1.4814814814814814,0.4444444444444444,8.833333333333334,8.714285714285714,8.5,7.583333333333333,8.266666666666667,27,23,12,7,6,12,15,0.4444444444444444,0.25925925925925924,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.7204301075268817,2.161290322580645,5.430640423031727,0.8536439665471924,0.9653524492234169,0.3422939068100358,6.590476190476191,4.865800865800865,7.7727272727272725,5.442708333333333,6.064135021097047
136,2023-05-12,2023-06-01,16,0.27168234064785785,0.8150470219435737,1.8522270114942527,0.2413793103448276,0.4952978056426332,0.07836990595611286,1.894736842105263,3.760869565217391,1.1428571428571428,1.9852941176470589,1.7202797202797202,95,46,21,68,143,319,232,610.7272727272727,0.29780564263322884,0.14420062695924765,0.06583072100313479,0.21316614420062696,0.4482758620689655,mainstream_all,20,2023,5,20,WP20,0.9682539682539681,2.9047619047619047,7.31,0.9523809523809523,1.5,0.4523809523809524,8.1875,8.5,8.666666666666666,6.647058823529412,7.566666666666666,42,40,16,14,9,17,30,0.38095238095238093,0.3333333333333333,0.21428571428571427,0.40476190476190477,0.7142857142857143,0.6965716276061102,2.089714882818331,5.457772988505747,0.7110016420361247,1.0047021943573669,0.3740110464248395,6.292763157894737,4.739130434782609,7.523809523809524,4.661764705882353,5.8463869463869464
137,2023-06-01,2023-06-23,18,0.27114967462039047,0.8134490238611713,1.9945820433436532,0.22342733188720174,0.49891540130151846,0.0911062906724512,2.5526315789473686,3.0285714285714285,0.9047619047619048,1.8129496402877698,1.7553191489361701,114,70,42,139,188,461,323,588.8351409978308,0.2472885032537961,0.15184381778741865,0.0911062906724512,0.30151843817787416,0.4078091106290672,mainstream_all,20,2023,6,22,WP20,1.0376344086021505,3.1129032258064515,7.774358974358974,1.0806451612903225,1.6129032258064515,0.41935483870967744,8.071428571428571,8.235294117647058,8.333333333333334,7.636363636363637,7.888888888888889,62,52,28,17,9,22,45,0.45161290322580644,0.27419354838709675,0.14516129032258066,0.3548387096774194,0.7258064516129032,0.76648473398176,2.29945420194528,5.779776931015321,0.8572178294031207,1.113987824504933,0.32824854803722625,5.518796992481203,5.2067226890756295,7.428571428571429,5.823413996075867,6.133569739952719
